Stock_A,Stock_B,Stock_C,Stock_D
99.65722171884232,117.10354568475891,129.76394767915883,150.84583607429238
98.92890847656517,116.68342120021613,132.30006955905884,148.5585399270454
96.97935766658708,114.36906138452538,132.88575328082348,148.13457795965638
97.10208316806167,112.8879703788086,131.9333171813807,147.45547550973149
95.30111078447175,111.69575809124161,133.86714404272067,149.61316787786794
95.80593134942812,110.82728169094233,133.0502147477718,149.6918919380297
96.35045719980761,111.8649685382942,132.6580240363597,147.79492271775732
98.08877776426962,112.44116654441198,133.01184017179943,148.00324582588942
99.48219921621107,112.74946708570216,131.24018343322027,147.98050393263375
100.21919593522983,114.06741690887289,132.429057676709,147.0361237374101
100.31693754526667,111.849468501977,132.84213485004514,145.748738577346
101.78133716055804,112.0323006841178,132.49333080384082,144.21045174217784
102.05382111748743,113.517965550451,131.1915671295076,146.36244631017553
103.65492849954992,111.88004374384747,131.41612725236658,143.86576744841096
104.1394383770229,114.11023564987255,131.5784082617209,141.66904916999752
103.73998137858942,114.26697042294023,130.42019246627675,142.5157994091066
102.75951866067506,115.1894450499526,131.6293377517567,142.38562594762803
101.91489576837607,114.1554003993862,131.00335229322252,141.3590892302191
102.11723712368556,112.47088508844803,133.5669098029886,141.0653877955493
103.65625332600312,112.57155052217479,133.0036618517122,138.2765812425022
104.05455066591158,112.72448613119138,132.97957053919265,136.58744863349236
104.6194953936428,112.05396723179264,131.03247428329323,137.6071196454424
104.44972118893702,111.85812155504635,130.86244452830047,138.59579117141246
103.0658847241088,110.85217575012062,130.3285833963227,136.7885554511448
104.30504396744189,108.9109516650205,129.78312212515593,134.18178994932316
103.0580658237164,111.00488430610338,131.86122836271582,132.8072077281771
101.31699055164496,109.49304152390154,131.29833285564686,134.252349104334
100.47800915906156,108.96250610306973,129.8630558528224,135.891435837307
100.06588076401974,107.74549586025196,131.58120748076055,137.60117638165332
100.46894939576474,109.84022314580993,133.86342606964527,138.48042807828963
102.04294091689815,109.62861102066407,133.4550799239095,137.3749621512786
103.81156440511177,108.90091579335763,135.78762094572022,137.72686761542653
102.17809256613155,109.16730784527785,137.86363490411424,137.43064923385265
101.17262244656357,110.9511727328867,138.72678546999018,134.97806600540997
99.2036072971834,109.89643959837953,136.3674702253834,134.02325386147808
97.55532314828052,111.7515241748502,137.92694545298258,135.40290247295238
95.68306647261632,110.50882430016603,140.18129621588616,137.77706283878257
93.85690976631764,109.94430456298569,140.06391605942287,139.85482035188468
93.03676215530317,109.06793225732,139.06330456261642,138.5993103922775
92.37032317096866,110.83716205200761,138.81684955083233,140.49024143562164
91.23148662766867,112.96547527062943,136.72561792657112,142.7125893697962
92.36492018695647,114.35437597139189,139.3541672759153,140.17607886285006
92.71069191980247,114.72404423633205,141.56435977924374,138.84189765932666
93.95379866526872,115.47975890950244,144.3166415596519,137.03022149355706
93.0461590821189,114.41946346726002,143.8859952297341,136.13690073898397
94.34900796716029,116.68272766581664,143.59791627535824,133.85121721356836
94.03503545076678,118.69518841023515,142.9881038669345,132.31475564719193
94.74111669061571,118.88911865085291,143.8900828423962,133.48972270468147
94.72614076643639,120.77979512742607,145.13248805859718,134.73027428399587
95.5247417006625,122.92062823502488,142.25869014491235,137.1199015943313
94.91425421111099,121.72834756729304,139.57821052624396,136.40383946781762
95.94437191110416,120.6917729192064,138.99618507945286,139.05239288161582
94.63187819451869,120.57035799656418,136.9108014026806,141.48674046960656
94.4823095748973,120.09891949785752,137.60716876348158,139.21043422933934
95.69254605317482,119.6268897199482,136.14378758720304,136.64260695550072
94.01285296435171,118.45132437455227,138.37637734197992,139.11476427513443
94.68906124965906,119.47869769420191,137.70891570296004,136.93009971340948
93.16297756368313,121.57014040224655,137.81625627909915,134.23567478796284
94.73760857319449,121.19825380399423,137.31098871911087,135.52240017203266
94.1440625793157,120.1646118437571,134.90587528841812,137.67490725398025
92.78502811873165,120.15184347834051,135.77398485100156,137.27095697671177
92.21011021424975,120.89063816170625,133.54895694773305,135.00694281127423
92.6172945768878,121.12924422697878,133.98238451882565,136.0352945636966
92.13757124440733,120.13019296148603,135.49656830068034,136.16913299480274
93.65407973248239,120.14232770166726,136.2322040232687,135.74565816410822
92.6243068448185,118.75639435137924,135.03192723478455,135.01078457216812
93.1124242390107,116.82083757159045,137.21086209449925,133.38833252915293
91.72957870207456,115.66145281934209,138.61134730065186,132.99403016555405
90.33992282817951,114.81651296046218,141.3350743305352,134.8332752754773
91.41388274721146,114.16596675044205,139.34720835325115,135.13408891696983
91.44674878449321,114.27896825459649,140.41559445483293,132.70105549921325
89.7031472011027,115.54500445586575,139.06481912918306,134.7801529097996
90.04686093201686,114.04511992825775,140.90905219990893,132.1335015799732
89.44075519362809,112.36232051827142,143.5702876636603,130.43002450409492
88.91248626476133,113.08056592535905,144.99937888540163,132.42431498829234
87.60254601619008,112.19300758004727,145.17525902629973,130.7139602096643
86.59002250234262,113.27413780482414,145.1195203421871,132.340300681426
86.20603630321702,112.59382286044071,143.14012463497727,131.7454369719544
85.53102646293824,111.11723041116566,144.18276726744884,132.4495974983702
85.88362736245104,109.7592870910333,146.49068683273362,130.95977391692637
86.72028183146887,109.11422457871502,143.66639318612872,132.6202830962923
86.69948680547807,111.03516197353052,146.42310734633753,134.92619923529952
85.08590794626495,112.0788887204109,146.12794565916937,132.37428049742965
84.87368940180701,110.76037927407044,144.90318425044964,133.99387142798395
84.2800923446943,110.20539815490999,142.46342979816146,133.59583897142758
82.97164402831542,110.00030632442937,141.0346919280013,132.9207776677881
81.97127818850726,111.34131646838068,142.69753396064115,132.0341802095418
82.72934245744314,109.83209605713903,144.98026460384415,132.94085857329566
82.35801650891017,111.91956075147765,143.5317033987213,130.95798765460273
81.1838999809848,112.96133949410975,142.22069278157926,130.60832362121772
82.72014815301785,113.7133656593237,140.37001405435302,128.81053454530652
84.04653558733172,112.3131004075816,141.3691403842573,131.2514845392349
83.87083621129888,114.16475218687553,139.1628905572647,132.0315804394604
83.10928356703879,114.44543915978677,136.871172490602,133.8323001482385
81.5905382537748,115.78215385341677,134.8836486804454,131.32249864733558
81.5138468833489,115.63402948860235,133.71342225876637,133.16959968618272
80.08652869341499,116.26451675210892,134.17152090745788,134.08694016151668
81.11689501326921,118.48348765924591,136.0871978462538,134.41483423012892
79.77563505595222,118.66864769989054,134.9604634711399,132.59880031253954
80.31716304149546,117.87030977872105,134.50515075528864,131.4680753335612
80.94887655058587,119.71745492186824,135.66200566492248,130.45157564089388
82.16168659694583,118.40050468664244,135.86012090183675,131.8589089419537
80.66574889347616,119.49754290531081,133.6714854755891,132.810988343517
80.74848793768557,118.12098199194007,131.49693499205878,135.16616299923624
80.76847320790286,120.18814284001121,130.23261421888355,137.55151673717953
81.80197965955962,121.20215859779803,129.2328208985685,139.46016120916815
82.93146657901814,120.6588938472942,128.06731952879997,140.6168973995706
83.95066591174904,121.5744220131308,130.61460697548065,141.52024902880748
83.64727530810697,121.54354384709045,131.59289170709778,143.72118628345677
82.26862745182655,122.54605032086702,129.7054499158642,141.95554519814837
83.09709615637696,124.99648619802372,128.12568706891415,144.18712741681628
81.63769383293919,123.63531082920308,125.90538664835069,145.4988674333994
82.11224553769333,125.1664682826857,124.15903945290607,146.003509976146
80.96650950874148,124.73327899470866,124.73474483841575,145.03376138894723
81.95831728798947,124.37558379762059,123.9666998461285,142.8870306900725
81.25334604658606,125.02947089566112,124.2954470179182,145.33946019175832
82.6586045558058,124.48064113662707,124.7262296606243,145.3480075662258
81.95573429534002,124.56603371857686,125.13744608382694,146.19399835288718
82.12111953088498,124.14287326683518,122.98296148834527,144.96001879876778
81.1941663736562,124.81903793271013,123.1990016504917,145.00970902569114
80.79972919774644,125.40655132115069,122.52548531492324,144.38871932305662
80.5312963630394,126.22490216132898,123.32715599322056,144.05816385897276
79.57518767508618,125.49420949755796,124.76956817838095,144.50157429619046
80.30589482978145,127.31466852224773,127.03723911741632,147.28224174787087
79.40677924618113,129.82162772006154,128.993895224479,145.49856489039547
78.77964929451808,128.34492896129382,128.31266429175622,147.81643138638623
78.48993023193727,126.56348060796917,129.32708427825864,149.51118293501736
79.81658452549095,126.96965495699831,126.91875488800002,148.36741514060395
78.5805573656352,128.40195753822502,125.58410420424015,150.35432826569777
79.35450396081151,127.09497749789287,127.23835721638041,151.29175853528253
80.24528068136021,128.59244770631145,127.05202756632663,149.64383929275684
81.70556223395512,129.56264858635234,127.17564347895157,147.0036509127499
80.69961079408202,130.5611685153538,129.55247446634428,149.33888226179528
81.3656436128289,128.1748422106897,127.984211673712,148.65082927141813
81.46269490486402,126.09015467477717,125.78357332267474,147.56589883236018
79.99513606950666,125.98011470257595,125.32593853835212,145.7492820633269
78.80998993647023,124.88270868185482,124.39343907899168,146.7881868409086
78.12078486409216,126.73422192967888,122.2071548658578,148.7086181358904
78.58078389735297,124.47799066980822,124.0508250641868,147.69082560818242
78.37991414716866,123.32642230311171,122.74608204550606,150.3867247780243
79.47906892468677,125.76258481970623,120.92344428835958,151.6642384221669
79.35244487245606,125.17467079521447,120.00463090862156,151.04251296835247
80.12897127809218,123.37851660846427,119.48008485250435,150.02762006532748
79.51387887838052,123.04027456576675,119.25414484577786,148.954172229004
79.13361003026051,123.32886672354364,117.18915150964627,146.6863168095665
80.69539209217716,122.66483876576802,119.35350259652046,144.0336886385305
79.16969366292845,121.61075872048225,119.77227310219487,142.20408525469506
79.01073415204476,120.57944517216306,121.55915131311484,141.06564376419763
79.75734084042188,122.60603291199439,120.04291222700466,143.50296911740713
79.22433054310424,123.22627826360532,118.10191895791358,144.83717427571776
78.10673748550613,124.55506694911635,116.47461706094003,146.69442636246444
79.20184357802633,125.18307009553044,117.80296956463005,144.3129974095675
79.54031921140994,122.98009697152659,116.41031235627563,142.36920987961898
78.5856001441248,121.09428523187671,114.71986467094717,144.70749604280567
77.37295695982023,122.94410597854785,114.68672131661093,146.20306887472407
75.8609528914404,124.36288627833328,116.9188237810137,146.94348788588363
74.65549828622578,125.60381060464101,115.13388763024246,148.9645383551348
73.46056896429046,127.26361340651384,116.64667504901061,150.78620430662403
72.16638122801643,126.66720236780247,118.47549639155541,153.15709712832972
72.76157089090854,126.72101598874521,116.30380694999984,155.18439328436932
71.381398484377,126.26065811239647,118.52623605995096,155.70097903515077
70.99038269452011,124.99991117767492,116.93453374253733,153.8487230380379
72.05531111757422,124.47672468059099,115.38780132695608,154.61569326576537
71.00968352693661,124.50899110166897,117.19262367339518,156.1678218058294
70.81387909028484,126.70998994401018,118.92126880226994,154.73406555170098
70.43310522142005,126.37585095757925,120.32876623837504,156.83448300548332
69.33621518121086,128.10600424622683,120.12577062817203,154.53284196039237
69.38668272523336,129.01979735045487,119.60258821794818,154.0063440332826
69.44073587948523,128.96544034819,119.9912585912448,155.33978859282368
70.69051337943444,130.297824192674,121.89847410444771,154.19822440835645
69.73970825569104,130.47168362676808,119.89362041147274,152.16135506429748
68.52004401444026,130.32585332959496,121.19274140832817,153.86569905489816
68.24561999625463,132.3830147379222,123.54908729492797,152.49187431676802
68.05734907375367,132.97116598762275,121.71320121982116,153.82377075155176
68.92212424698613,132.5232754749255,122.57409063658547,156.82156957955044
69.18368694281484,131.62238603247152,124.31658392794591,158.13954205979158
70.45498250166018,131.76277689215178,124.41448259077882,156.43809688918597
69.83575985745645,129.374358380377,125.26729605000644,156.63460011478773
69.51942164620753,131.81599876235884,127.08472072332988,156.25374535133992
70.25807891423953,130.3069262062886,126.9481187477217,153.96772763382288
70.75139682747586,129.10609616859603,128.1316710340326,156.16643294371315
70.55046056024008,131.68195783403442,128.71415939786993,157.85431909806465
69.53087565662406,129.1967082839848,130.65139704571277,157.47328001995513
68.84884822511708,128.10363109660943,128.9423410027731,156.66041943180315
69.42283527059345,126.09083265061557,130.41910121349392,153.68830957044003
70.49257100280181,128.32903925719086,132.41432804678166,156.33830404472565
71.38458490144463,129.47788508138,130.64469235266895,155.79335306605643
70.92976222626125,131.69370855115827,129.03621106690494,153.23969225266174
71.33484457411573,131.15888686050758,127.9809126752665,154.27666009337074
72.57874332152417,133.4853949302881,127.78345800509383,156.52472254008396
71.40567810136325,130.81916964350805,127.56886779123165,154.1147171039784
70.87385273603151,130.42364123890943,126.69474360995613,155.75887975969314
72.01450882709526,128.203709241351,125.17138296738887,156.74010729860413
70.95260554976255,129.13628008738002,125.71185315867298,155.4669504569588
70.17268922000899,129.318786944385,128.15985517472416,155.34211960891807
69.37269379728782,127.96270197891388,127.96184190441224,157.6053441662916
68.47474913733835,126.61366289200848,127.14735256908642,155.10462174825267
68.70697158149478,125.84359341993833,128.0122617442346,152.24437352097652
69.4368989397008,128.3415544052209,128.09526454463324,154.46376256851704
70.02818720732698,130.81904383264512,127.10434736349573,155.33101959020186
69.7439523990136,132.9781871651121,129.35748367216146,154.98611098987308
68.34954523477192,131.8598300467673,131.38509919795558,153.38142730479294
68.82874215632162,131.5389358329555,133.08246962871524,154.07532498992788
69.34866477147267,132.58810946339455,133.77092117100338,155.92028680733495
70.18979894832692,132.36189885595485,131.619452686769,157.97172308394528
69.78153774609498,131.54406686981625,131.27522480531218,156.04619124802406
71.01517056528569,133.4636912602052,132.1915269099308,154.2831599440028
71.8237018699573,136.02007598571586,134.28394168327608,152.38953854170492
71.15437071618155,134.62734220706622,135.58546030438416,152.25264244591165
70.76443349672316,135.39845343482716,136.0166707660397,149.93312939673945
69.66174732666474,135.39459859591747,133.71898085800348,148.73456244572333
68.9157858603288,135.8873293496321,136.22550388339127,147.14678450949074
69.23136978473731,136.4197448837434,134.12830873254376,147.95310230298662
70.18777864454259,135.6211924177478,131.7430345169339,150.75235546882195
70.43916341810977,133.2075645478769,133.70835854169152,153.48324452960114
71.84510361560106,134.59863589957504,131.25675750691278,153.46923500391426
71.85359903401277,136.86201251095068,131.08770395069138,155.86998293976043
70.50332662412545,135.45660008847022,130.2935825761706,155.33360138601918
71.34231477446549,136.16714645796748,131.1404160943398,153.68857742797698
70.69421213176103,137.14783567505336,132.92466434554262,151.62979775976132
69.3247114808745,138.50728214486983,133.55460077032888,150.39235535581076
70.64511432252743,138.3861553254478,130.88561351458185,152.99882117145796
71.07065370136331,137.27359505289846,128.51684991210965,150.16999535053554
72.17908980045058,135.23051337242254,128.9287760798532,151.1901891136697
70.97493947375658,136.69259938702595,130.0074547322449,148.9895123166625
72.2553687824782,139.31024243563962,131.61179150233374,148.71055568656809
73.02829300548106,137.31382116481532,130.72904541936623,151.0622530539205
72.98891032359046,135.87762076977887,128.99844802214702,150.33913153033575
73.44570814735283,134.0097416015464,129.77215146857628,148.57129446697294
72.28100703059896,132.26028653333066,128.73255348971077,147.85850571982817
71.03217744721032,134.16469680386786,131.08069465070386,146.92876412061753
70.112250931798,136.71732698938683,131.60416015111892,145.93119589401584
70.91332188468677,134.17062608037077,133.84256178858752,146.5376881124914
72.15214083451619,136.79915907399948,133.23426037801335,143.81507528957337
73.35726552375377,134.9990562877404,131.44020171475472,143.10839267244745
73.1115498473887,135.55671457273374,129.11899108212634,145.2339588179208
72.39117997340696,138.1190540765269,128.4853110403678,147.6064653807311
71.53713622602572,138.12276169281728,128.85529113898107,148.68923804309063
71.18755473212275,140.1469480675328,126.28652589631308,145.95757888635848
72.0286724135271,141.82579615484798,124.90158488083746,145.03672290729062
72.6229386942262,141.27118787653308,126.70491074267912,146.39364215601034
72.18074551766254,143.9604287556124,126.33935275761796,145.2413124421504
70.85449808680038,145.75874389713226,124.91994643026479,146.26429036727993
70.95816914860772,143.18583937507594,127.02338592363336,147.5485797724164
71.3548303358409,143.32750679258467,129.11973958775945,149.77808868157763
72.33913012995583,140.90785543512996,130.33675784421305,148.36725058368555
72.69529795753012,139.09540297582436,127.93595989529825,149.63980709873434
73.48036199461231,138.20385547303806,129.59704335574673,149.06775519781814
73.37769823443669,136.3167991594672,129.15763971213931,148.02941073107198
73.13160446530111,135.0794828694931,126.78277254931709,146.0621169377443
71.83617913630299,136.29203122444483,128.4938245819846,148.95733419294478
72.72823075229718,135.74018271788654,129.18481449441785,147.96323440555466
73.909210607255,134.68820870274737,131.277900423985,148.69262466813083
74.83614522008594,132.4454004532151,132.67857808027426,145.86013225790862
76.00998699798885,133.39021745648418,130.3920467201715,143.4359985995048
74.81654608244214,134.5072265894373,131.679267093638,143.2215482242727
74.04922749784167,136.7509643773967,134.01570530275646,142.90684734308005
74.82014076887242,134.7197763837067,133.18730496907497,141.9673896700945
74.57245797874675,136.88759646375803,134.44635930659305,143.29518605832303
73.60730643597809,137.71982341683193,135.2312806902957,141.69250628103026
74.57595119168876,139.44896499200297,134.49587889949456,140.97916297145352
74.01858838729608,140.95600295388687,136.52896400810423,140.41183421518875
73.6200107613578,142.19051062770865,134.86587858627018,140.17943851316124
74.23545199521023,140.76217564613538,134.21819413035453,139.5601636517303
74.35203430518318,141.18528016059952,135.44392928058275,137.55067086057537
72.90557866356839,143.43068233100803,136.81186310785978,136.48437447053277
71.57989450471533,141.43377503444304,138.63830760752197,139.1820998520185
70.59372837858658,144.09943737088676,135.9303687784632,136.93692182615754
69.20274987634888,144.15312931711307,136.11156086958889,138.7129364692524
68.93370455319861,145.02989750766517,137.14729025136072,139.53834866196874
69.71800766141092,147.31496601106141,137.93994421008756,141.90301114937628
69.9795770956921,146.5434045687519,137.45303258831697,144.4693046922549
70.65473158748529,147.7902239493117,137.45549612940303,146.85616344011126
69.72955459229536,149.78531786806636,139.69091271151277,145.4535216965356
70.78236781048763,150.82957194173264,137.98342380338252,145.8027950502129
70.1493947892739,153.78008318791913,140.41815403092477,144.0037285928924
69.14683017171153,155.26771008716418,138.58222792030423,142.32341783500246
69.79021729896229,152.60069692898267,137.67878891094767,144.45946450958425
71.11685093983162,152.5782575437806,136.6437617064345,144.1364100119632
71.4252585713152,150.35012768775303,135.4661348529207,142.42554578660776
71.66858120250932,152.0003097210559,137.3606473305394,145.2466770372081
72.31652946419489,153.66031917156442,139.23641751635964,147.06159864190434
71.16950380329529,152.64194945202544,141.2290111517826,147.1979079877033
72.33661241427836,152.6525894441858,139.92074035004566,144.80922177687563
71.33315930208481,149.64197069575158,138.79563968766834,146.54223871677155
71.54917217089519,149.32483962411644,138.07597480848816,145.3464796681577
71.52240161174531,148.27113966609076,140.1237694149647,146.8787663794429
70.90770026427677,147.45504273545868,140.01623439616571,148.79189017616767
69.89308843543152,146.70851676851152,142.38259490744548,146.52849012785873
70.97526071017316,144.7744548849999,143.4368780166744,147.1931115098985
69.98205038113637,145.1601420506175,142.58497172090384,146.09963453488024
69.99586837491631,145.85289831777968,144.56601803364515,144.72047140078686
69.29484097769979,143.57253747283542,145.71882716675867,144.96441936170146
69.74237486984363,143.31411436294894,144.1194589527781,143.36737414645995
69.57104028085647,142.63078369461826,142.3027694428829,143.2354366900994
69.12893483404567,145.21547065497063,145.03113092805364,140.37679166191685
68.00454332892672,146.63156651132297,145.5450481256497,138.57838308789462
69.28184942708342,145.8367379754365,143.3770255340355,137.08139489102416
68.80352430436653,146.83848723615625,140.6392847595517,137.5605790535479
69.17384697635597,149.70156755688504,139.2585020452299,137.29373797748696
69.16498904188875,150.21250755397529,141.3478597872898,139.76771850174836
68.56793543510338,148.076267507816,139.49955448561113,141.51914427332838
68.0460567040469,149.08447037644544,141.03120202060583,139.88606462929354
67.8285940200079,148.1863742608065,142.50856103128922,138.4378524013024
68.13931533040906,146.8783076268587,140.19220032155366,138.73140483705959
69.11135064709251,145.26449590631952,141.97154047991248,140.91101222149098
69.28213317298143,143.2098848655896,139.21617172005503,138.74325949471037
70.18024886081224,145.99423209017334,138.73692932851904,139.7397366554987
70.81769775772604,144.3956117649059,136.20988989961032,140.69536117512988
70.95753191030353,141.54832070335766,135.18011691060198,143.27134443171232
70.46118565202966,140.37999780602246,133.69426726598053,142.58863748550976
71.26939506046202,139.8638805490045,131.11904979259415,143.1768853933693
71.14839130108561,141.00526085967184,133.2012849688497,143.25315713098425
71.86335394606503,140.87821320919832,133.35032331247783,143.39638676596658
71.44354958851622,141.0959095020368,133.14973776020622,142.41866678153843
71.80716828425776,141.44346202289967,130.5734592762535,140.16356380076638
71.4415541067218,141.6947805831522,129.24003824747325,140.48149644284018
71.1450478779712,141.09605446021075,129.36718782968202,140.89459765613907
72.05644275560013,140.39969604526723,130.31830475937056,143.6839698264431
71.55258200056639,140.26918211467319,127.8872661154618,141.9040239681627
71.8239264575583,140.45213942940367,127.0695225645791,143.0731980327861
71.32758532291099,137.80880294084386,127.83302846738673,144.626334342543
71.67149682649503,137.08578800855253,127.15814858357614,143.82185505187078
70.94113889380175,139.79439005352296,129.06471801422703,144.07777494246304
71.72888788007239,140.4640085548357,127.86067605946496,145.39818455140403
72.64143740476557,139.9717325037134,127.93867361929023,145.93288577924665
72.37401442168971,141.34714577598197,130.28332299179746,145.0802625102705
72.84187233498986,140.35326977851096,130.13259962063836,143.17301617240682
71.5359075088866,138.9592867178227,130.39556038159108,145.49873037749992
70.90655961248305,139.55057404643165,132.3397316566913,147.21665379183398
70.1645017161692,139.10736845277918,134.60530417307046,148.0449121906213
70.7942962903696,140.93696567594003,132.84934815782404,145.6290811025601
69.96059877406604,138.51014894268957,133.03406800774644,145.6468594455105
70.26690734504383,136.4558571413691,135.28461133710493,144.82375341887484
68.8826961603916,136.9495355498692,137.47386684270396,145.0877567267081
68.59133197324635,137.864087290814,138.12556049241383,147.6093435715485
69.54354020751602,135.21373817416182,137.8678350409165,148.70031816371852
70.6601286081281,133.65530833241465,140.32050223670413,148.88552401113182
70.48797274159539,136.01130198926506,140.84290308829617,150.8717930741067
71.89367895672369,137.38384137527143,140.71597853426937,150.80186941902895
72.89908803217283,134.84826271531387,138.98143762822818,149.83980041315925
71.57237855635839,132.19201157707587,141.68330071316907,148.47962424592782
71.1423477039724,130.22965901040047,140.61680307147196,148.1385535554285
71.52196050758181,127.75339918584741,140.6786498291663,147.69045903900232
70.72145506658262,130.10705485763714,140.52977554722256,145.4504388295366
70.90765137348076,128.98849549539997,142.5922230420741,144.65853108323887
70.70561010697092,129.211973581065,142.0119380744632,144.32128746766534
70.62758205204288,130.48302078734272,144.5830839778072,141.8686919141815
71.506307943888,130.81181695275316,142.42858685765628,141.23217966963654
70.49646541730188,131.22423721987195,145.21434370336718,141.84495043124622
69.1590161604355,131.1926072796018,146.44217950105,139.1396685233223
69.04029042793056,130.07586291929516,147.22317447576393,136.79220352843757
68.6557822315607,129.18173432901506,148.45192024308665,137.99441924632788
67.67655911400813,131.00891602015398,150.55186393435022,137.00922534272578
66.97801470204095,129.2353961252478,148.29343862090712,138.97522056248522
67.73316958515353,129.80079350519438,148.116250369679,136.63645131820593
66.71727466497708,130.42804455405047,148.34130933961328,138.61190625816303
66.15471927397525,128.1004042056746,150.24292892816274,138.02197430989222
67.45684922860951,128.35580402603432,148.93259463469332,139.01306675798327
66.53893896628432,128.897410119373,147.40179933589988,138.65282130099575
67.10666360834652,130.87979696639763,146.19551318825185,138.10093068526714
66.63746068785188,130.0762130806303,145.59481497158163,140.14472486286556
67.09086964224187,127.63253482633766,143.50415990465265,139.62940194097865
67.08953162255484,126.86997656857778,140.723801374955,140.2114746261962
67.543591776735,124.61590040649479,138.4402541071988,139.02061591866578
66.27485811620001,122.41343456077094,137.98365806041411,137.125731726315
65.46662636634129,124.31052557083376,138.94018423808242,139.32268316129247
64.54840367208179,126.17187588129937,138.96355387497167,136.8800476070386
64.36516003784273,125.37279094674393,140.1344930769828,135.6971927867366
64.63555118788767,123.24566387756443,140.29523576938408,137.27478493540636
65.01824209093346,122.10516801023455,139.75186443659416,136.09360294075103
65.96989307939882,121.50081362462396,140.60947031189474,135.14454639870345
65.01937549655158,121.33684649788633,143.3279957356553,134.68117897351078
64.20539293603083,123.2555880786731,142.98369156766367,136.86646708067468
64.37880606829363,123.31006330250477,143.44269346471114,138.35271375054631
63.59152991939581,125.31349148882592,143.56463255225066,137.7840649289529
64.23172638572566,127.62003667133705,141.0449319285313,135.6714125938387
64.62046678498332,129.57127017579555,139.49353557785162,137.38253515176652
64.27055159222115,127.33839923157193,140.27272939575363,136.64809178495267
63.49282519215037,125.72866253262718,141.91027419876502,134.91996800061256
62.52158020766881,127.51475849919257,144.27883943084674,135.07665903433173
62.270353207131706,127.33144844179883,144.79255364275667,136.63548199371925
62.72068141987933,128.91725019032046,142.3458813518914,134.96468114688105
62.23757846373961,131.26567908034707,139.7891711899961,132.45848483836042
62.8243037018129,131.48409038526833,139.0503207085826,132.89494381892223
63.99707628296496,133.54272936155158,136.96751834332568,133.8746346477267
63.828964723693716,132.80431015820136,139.5677106948075,132.77263936607991
63.740873851508546,133.1707821282499,137.24810647020186,131.6667652519503
63.4536398169765,133.98574242921006,139.3917560556747,132.83218075345715
64.31219679687342,135.52067440615022,138.5575146825376,134.72238118611912
65.14041053020289,135.19252814302095,139.29288006264642,132.11397343991473
65.47802537268865,135.90684739657593,139.91934294779892,130.24682564458143
66.68231740491282,136.15995791996752,141.8658296384023,128.75263242506105
66.69486731153266,133.9707805669777,140.99261116728036,128.19651507617053
67.05396758075025,135.48607377759524,140.34520280668048,130.14715362659697
66.55464177590825,136.46406572420645,142.85181367963168,128.2641671451092
66.9124973248495,135.21709778246156,143.10828587275154,130.77974741209223
67.02459014424974,134.9538812128383,142.23255592623894,130.2708665343578
67.58810729886912,135.58271600186882,143.98935031802972,128.85921797068605
66.97759002251817,135.4450158657625,143.2859883144292,131.04709165130842
67.37587185797578,132.8505149369163,141.29404457505825,131.04344287047078
67.033446839539,134.1860508535564,140.31643855594672,131.04779743057233
66.82034499406548,133.787794730593,140.00976004715886,130.26514155337
66.2310747477919,133.9305095685721,141.35994277660978,130.34941669624868
65.5083885164278,132.38254665984385,143.43641246268444,130.60593164559958
64.41448996658299,132.809253181397,142.32839159883173,129.56122189428862
63.57963365649456,134.22783527691098,141.3582396610791,128.94323671835411
63.20237479169455,134.62481380774378,141.90250990037666,128.2031852725666
64.01820656509378,131.94702680031395,142.8273601987966,129.20024249544198
62.95552065612655,134.14407874758618,141.99883224796855,129.18196867402852
62.82543178954492,134.78096077549344,143.13623532571012,127.54419433878566
62.10511849672233,133.38960774464311,144.94653025586052,128.5987703748793
62.0567327225014,134.02875698915744,143.9939076342289,127.28648615566023
62.21242589609532,131.50284819140086,143.19584103817755,126.75784371468555
61.05414481748629,130.63186596945422,140.80393778656628,125.01145190166729
61.01826311984551,129.97851345755257,140.49295792489733,123.08342679015779
61.89070767276935,128.63716333393418,139.2759292258939,120.9227412169796
62.120550156229285,129.03037531629786,140.5366149424682,119.15240238388613
63.26932915215972,126.98380548052657,141.63703879557593,117.73612452280653
63.92393720410227,126.01843831338657,139.55813368162117,117.92169785591466
64.096144172103,127.08355913549201,138.9070676952239,119.25711211255843
63.2087697523842,129.34689284470065,138.3608378205341,117.22160849572808
63.663783362069196,128.82283385875377,136.52242517464398,119.0125704380888
64.70461623263644,128.87434640664247,137.15360301411113,119.70410415020277
65.52523863960322,127.83739740943813,139.78986188434212,120.27964524238767
64.80549685936289,128.0381592274023,140.84018551139886,119.98318941909682
65.82124871031058,128.77125041530232,142.46314486142606,119.91406537071191
65.43797605863644,126.75338586536664,141.1255983175102,121.37456300518328
64.67021294879677,126.45653265382653,142.05126195703315,122.69716868376827
64.41592116591569,124.10616780271414,141.91312107082487,122.94535268858428
63.837625714233106,125.02827415766485,140.6776355634149,121.34270533990505
63.27322821976722,125.61937965612833,141.26274610528435,121.92267406610057
63.58063130166956,125.04379570845356,142.56639953952777,123.74284176029536
64.44903018477623,124.64913679436495,142.62082899577814,122.53700196449097
63.180361422747175,126.96512555429062,140.45062405170125,123.15726159760891
63.08583743029406,127.04355209578026,139.81151394908807,121.74861143643163
62.427307737282916,128.62904859231818,141.2102989059999,120.93229808418374
62.08761059029096,130.4275236998998,138.71699345420822,122.22952243655986
